Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_Ks
1.5805220000656015,1.8054327085824964,1.6930610008720282,1.527161292320324,1.9974817653339096,1.8517975308473633,1.699341176017005,1.823158395069864,1.857923694342135,1.828711390449039,1.8309785142801926,1.8469169092235342,1.8205485872050298,1.8164105316481969,1.8341900641478726,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,-6.079517683828528e-17,1.0,0.0,4.5,0.1218273,0.217715,0.6604577,1.23,0.0145,0.0,946.0,1.4142135623730951,1.67835555637634
1.590305355696675,1.8048097813658,1.6927546374450346,1.546060575327326,1.9746870361226545,1.8502207856248993,1.7107995732158858,1.8230423182297832,1.8569582742455446,1.82811474031383,1.8303655706741533,1.8460782955277772,1.8199356862100784,1.815856093996503,1.8335642227512,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,-6.139095095678941e-17,1.0,0.0,4.5,0.1521685,0.1900319,0.6577996,1.29,0.0173,0.0,947.0,1.4142135623730951,1.519993020562111
1.583913325229897,1.8034204313130988,1.6892288901617096,1.5431641803534133,1.9443741017519518,1.847245760714424,1.7228307497646176,1.821272878640656,1.8551563210172912,1.826896867903744,1.829124080473705,1.844464011988343,1.81864837863219,1.8146726417027652,1.8323099379424435,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,-6.268239667225389e-17,1.0,0.0,4.5,0.1955131,0.2659572,0.5385297,1.22,0.0213,0.0,948.0,1.4142135623730951,1.483780939147271
1.5755689597230116,1.8018687832928764,1.6365726783841272,1.5372258562327992,1.9155870290891592,1.8440005390932883,1.7140183190995444,1.8184690849318879,1.8531809200498972,1.8255460177905296,1.827748211384755,1.842687248082722,1.8172173211984939,1.813354348067086,1.8309213761942555,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844315,1.0,0.0,4.5,0.2634197,0.2269989,0.5095815,1.33,0.022,0.0,949.0,1.4142135623730951,1.613414714186085
1.5784801716047865,1.8009583771619257,1.6344674089115783,1.544152116046734,1.897812187036037,1.8419599565719857,1.7132258250188588,1.819073572083116,1.8519123157860677,1.8247141303254142,1.8268976816339668,1.8415633631126405,1.8163500760622708,1.8125609368215265,1.8300582545196198,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844315,1.0,0.0,4.5,0.212851,0.1897207,0.5974284,1.34,0.019,0.0,950.0,1.4142135623730951,1.55341681976804
1.576689932187876,1.7997682735206089,1.6277131931496163,1.5449241746901767,1.8786791110767038,1.8394288764245827,1.7102904125868097,1.8202417606400407,1.850341286859657,1.8236543752060494,1.8258167296107812,1.8401577702182765,1.8152359520949224,1.8115366517738842,1.828964810113487,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844315,1.0,0.0,4.5,0.2244095,0.1964539,0.5791366,1.42,0.0174,0.0,951.0,1.4142135623730951,1.502264297320659
1.5717282231967282,1.7983448095196524,1.685119931141421,1.541642645661752,1.8588678050895435,1.8364970105193312,1.7098107103012654,1.819716966766889,1.8485188942442696,1.8224038301559118,1.824542901137198,1.838517510641104,1.813915396589546,1.8103190440791865,1.827678587622177,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844322,1.0,0.0,4.5,0.1752856,0.2472921,0.5774223,1.05,0.0309,0.0,952.0,1.4142135623730951,1.587604117678294
1.572720466601826,1.7973412824156458,1.6180632780858504,1.5449256079486477,1.8453046207189812,1.8343513821327706,1.7219742930523154,1.8202939450132645,1.8471599631163216,1.8214937537509597,1.823613729437359,1.8373053686461145,1.812964508863028,1.8094456522109477,1.826737119112593,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844322,1.0,0.0,4.5,0.2316336,0.2654144,0.502952,1.03,0.0348,0.0,953.0,1.4142135623730951,1.31875869313729
1.557781538750971,1.7950731184854165,1.5966843791609533,1.5298478136278908,1.820231005119853,1.829944607013151,1.7089804915489466,1.8183710646195756,1.8444221327019228,1.8195526917408682,1.8216416394518122,1.834812355783091,1.8108967021026692,1.8075289062770663,1.824752828386127,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844322,1.0,0.0,4.5,0.2316336,0.2503994,0.517967,1.15,0.0338,0.0,954.0,1.4142135623730951,1.816083400273857
1.5721316421689089,1.7951722235881922,2.2282112493108897,1.5477375377932636,1.8200424776268533,1.8298271391594283,1.728231034241656,1.8210071595672168,1.8442760567615715,1.819539348312149,1.8216200120620145,1.8347227435557742,1.810918313345049,1.807562192245925,1.8247190952028107,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844324,1.0,0.0,4.5,0.300985,0.3320901,0.3669249,1.02,0.0311,0.0,955.0,1.4142135623730951,1.552842020773116
1.5711163989375514,1.7940345231054924,2.19266550044048,1.5480378014979606,1.8084250664592993,1.8274995331225685,1.7239846941800554,1.8191764594211708,1.8427815232436824,1.8185175194710033,1.8205782369019803,1.8333804543996663,1.8098474573592735,1.8065749047595967,1.8236653080926182,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844324,1.0,0.0,4.5,0.3110987,0.3382945,0.3506068,1.05,0.0342,0.0,956.0,1.4142135623730951,1.376750640114977
1.5613981109964228,1.7920845984186207,1.685636806284447,1.538521848087795,1.790438632028286,1.8237432923475052,1.7029930009065648,1.8169310638837457,1.8404038146562909,1.81683138634369,1.8188646168371654,1.831216332057085,1.8080578010896688,1.8049153516142507,1.821939768834017,-22.8833,-46.9,1306.0,226.0,28.0,66.4522476196289,626.0,106.0,568.0,106.0,10.31666660308838,0.09860000000000001,1323.0,18.95000076293945,21.45000076293945,15.93333339691162,61.77644348144531,229.7825164794922,26.20000076293945,9.5,16.70000076293945,21.38333320617676,15.93333339691162,0.008660254037844322,1.0,0.0,4.5,0.2388577,0.39944,0.3617023,0.99,0.0278,0.0,957.0,1.4142135623730951,1.427903162562358
1.770002720075995,1.7903907312751033,2.151869757424205,1.978005403702332,1.8101678341952505,1.8327565252845843,1.8514300454460673,1.8119051541138014,1.8383099027167278,1.8153525718045977,1.8173609189361086,1.8293139114462607,1.8064933787088984,1.8034653047332818,1.82042424342528,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.87,0.017,1.0,965.0,1.2649110640673518,2.181989851979801
1.772384148584109,1.7922036901672544,2.153304047641138,1.982439848230103,1.8120552556053244,1.8365525397051845,1.8572293402975364,1.8137648762136303,1.8400456600362383,1.816741349381019,1.8187579646565823,1.83096966703562,1.8080322986813198,1.8049155903549159,1.8218095522703164,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.64,0.017,1.0,966.0,1.2649110640673518,2.540218070852613
1.7767969872178362,1.7956507610459889,2.170891048696205,1.994307469988029,1.8157328455813209,1.8441188357390277,1.8690050080657272,1.8173971421868251,1.8435641143619488,1.8194714502167606,1.8215116291840483,1.8342839119132694,1.811020812037121,1.8077220883720828,1.8245515695168137,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.97,0.017,1.0,967.0,1.2649110640673518,2.159787893482641
1.778985506682207,1.7973211148645056,2.1704083028173544,1.9977549788108335,1.817461765420021,1.8474770172043857,1.87393353154737,1.8191005787604364,1.8451452332575522,1.8207508353418205,1.8227978507213052,1.8357978839205689,1.8124385644007208,1.8090607416234536,1.8258262323455812,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.77,0.017,1.0,968.0,1.2649110640673518,2.373813699490553
1.7823652123231633,1.7999535010956749,2.178883527678738,2.0054296465798074,1.8202435250903735,1.8530174033337137,1.8822648676797564,1.8218466833185063,1.8477754246318456,1.8228222318367595,1.8248850319666432,1.838288697881541,1.8147113382269955,1.8111999573729503,1.8279019424484029,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.77,0.017,1.0,969.0,1.2649110640673518,2.336468739861917
1.785495740727337,1.8023922067264306,2.1851869361660654,2.0120504284454497,1.8228118097409785,1.8580533547558824,1.8897108327974965,1.8243817673408875,1.8501946984696183,1.8247388232846147,1.8268155365247385,1.8405844584436628,1.8168151987174588,1.8131821037219653,1.8298210624386428,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.73,0.017,1.0,970.0,1.2649110640673518,2.284858725963399
1.788301150756753,1.804575313148317,2.1890204665428854,2.017399610749723,1.8250991707123763,1.8624534101291559,1.8960841859130757,1.826639007334135,1.852335900575499,1.826449306194201,1.8285375034023275,1.8426224137992575,1.8186948915979646,1.8149553241063314,1.8315317303466303,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.57,0.017,1.0,971.0,1.2649110640673518,2.471328389787215
1.7921169453882082,1.8075787053854295,2.199476315551935,2.026129010346598,1.8282825658802329,1.8686664201256664,1.9052150462920303,1.8297838335900038,1.8553701774833997,1.8288377472445456,1.8309449599056418,1.8454932173425818,1.8213054255907215,1.8174136501950242,1.83392797251682,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,1.0,0.017,1.0,972.0,1.2649110640673518,2.149296416352991
1.7941012757824568,1.8091110718023244,2.1976841762948296,2.0284529236674733,1.8298561631864718,1.8715010665522052,1.909028817699233,1.8313348655451638,1.856803964014471,1.8300202515585988,1.832132838474475,1.8468741409744474,1.8226121626057106,1.8186520187254642,1.8351047204415818,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.53,0.017,1.0,973.0,1.2649110640673518,2.394240085847231
1.7974169598159637,1.8117232549007392,2.2044619662793954,2.0352267600041354,1.8326092554921338,1.8767284567451554,1.9164936064399714,1.8340542144355119,1.859412877227251,1.83209458918466,1.834222456494448,1.8493509099557721,1.8248805273804785,1.8207917513169947,1.837183290573201,49.70007,-112.763,381.0,75.0,12.0,57.34851837158203,168.0,45.0,158.0,45.0,13.28333282470703,0.0292,1301.0,5.824999809265137,17.5,-6.199999809265137,33.29156112670898,963.8617553710938,26.0,-13.89999961853027,39.90000152587891,15.31666660308838,-6.199999809265137,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.29,0.29,0.42,0.5,0.017,1.0,974.0,1.2649110640673518,2.521698119313078
1.8013965266263876,1.8148786987425716,1.665302365136365,1.5634734405366288,1.8359543470640802,1.8439771493182016,1.9256633717865335,1.8373601947474234,1.8626123228411922,1.8346206094415407,1.8367686626530357,1.852379500988913,1.8276347471114376,1.8233877008280914,1.8397185306796453,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.017320508075688815,1.0,0.0,20.0,0.362,0.152,0.486,1.4500748655400004,0.012,2.0,976.0,2.2677868380553634,1.154655210636571
1.7978624210745309,1.8119573558748463,1.4099787878864678,1.4817097945566173,1.8326630468881022,1.820471886316223,1.914155787291758,1.8340936637229697,1.85920868287867,1.832138983898457,1.8342516388448569,1.849250692511997,1.8249852213772846,1.8209200532628094,1.8371906217495972,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.017320508075688815,1.0,0.0,20.0,0.362,0.152,0.486,1.4729185819100004,0.012,2.0,977.0,2.2677868380553634,1.153119436682878
1.7943583831158805,1.8090549861867757,1.324359004151938,1.426944734910994,1.8293960103005769,1.8309710750034538,1.902964076253392,1.830850929308493,1.8558302654327572,1.829669821908582,1.8317474763369084,1.8461429636913311,1.8223504535941693,1.8184649039371474,1.83467565415744,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.03464101615137758,1.0,0.0,20.0,0.362,0.152,0.486,1.4718985819200003,0.012,2.0,979.0,2.2677868380553634,1.10086659826333
1.790609778873434,1.8059488967660589,1.2684859026797861,1.3803621439613278,1.8259102236401115,1.815001784270048,1.8913394751231012,1.827391287929132,1.8522352003509979,1.8270292305185631,1.8290702570033055,1.8428306242894288,1.819532157284283,1.815836338714899,1.8319877088977548,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.043301270189221946,1.0,0.0,20.0,0.362,0.152,0.486,1.4728685819200005,0.012,2.0,980.0,2.2677868380553634,1.139387867114975
1.787108585799464,1.8030381499116874,1.242666295566824,1.3502403593555337,1.8226410695614206,1.8174506217304884,1.6960788302479468,1.8241459887743483,1.8488567769707327,1.8245467707228822,1.8265531679891145,1.8397180457178606,1.8168856814470484,1.8133675486725638,1.8294599722489124,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.043301270189221946,1.0,0.0,20.0,0.362,0.152,0.486,1.4719083863200004,0.012,2.0,982.0,2.2677868380553634,0.9433362020496504
1.7825964340147056,1.7993003153557654,1.192777946647295,1.3050287863215466,1.818473747914445,1.883114294988402,1.6839378201157162,1.8200107315596783,1.8445854535041235,1.8213769485334101,1.8233414699311528,1.8357692270232868,1.8134998307517096,1.8102037983212076,1.8262377039936422,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.03464101615137758,1.0,0.0,20.0,0.362,0.152,0.486,1.4694032763100007,0.012,2.0,984.0,2.2677868380553634,1.041881977751966
1.7786564635026698,1.7960214480934114,1.171221379662248,1.2787141054645885,1.814810579187264,1.801557632281746,1.6737464575385137,1.8163746158876797,1.8408168925850996,1.8185830597492474,1.8205100949594892,1.832287265403676,1.8105206112420582,1.8074200236090003,1.823395835420303,29.5749,52.5875,190.0,46.0,0.0,104.0978927612305,117.0,2.0,2.0,115.0,15.23333358764648,0.0079,2402.0,18.35833358764648,28.70000076293945,8.316666603088379,40.29982376098633,845.796630859375,38.20000076293945,0.4000000059604645,37.79999923706055,8.449999809265137,28.54999923706055,-0.043301270189221946,1.0,0.0,20.0,0.362,0.152,0.486,1.4698436186000006,0.012,2.0,985.0,2.2677868380553634,0.8887409606828927
1.665302365136365,1.7921107563373315,1.6782729878923872,2.0117783992208405,1.7759372132496487,1.8748669193292216,2.2212035820864,1.8120600407471925,1.8363679396322854,1.8152621951097248,1.817146307471126,1.8281669758634103,1.8069753048937536,2.1288951863660697,1.8200216300963412,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.0,1.0,0.002,15.0,0.204,0.502121546,0.293878454,1.383863081,0.0425,0.0,1024.0,1.1785113019775793,1.420216412069079
1.542759388602722,1.7905146432718027,1.671104749675073,1.966273630978397,1.762255643973473,1.8704528367344628,2.121080185834235,1.8102459498736825,1.8344323511319913,1.8138563382305766,1.815718502091982,1.826393277759957,1.805493470055345,2.050153100333071,1.8185834818300561,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.0,1.0,0.002,15.0,0.204,0.502121546,0.293878454,1.509046455,0.0425,0.0,1025.0,1.1785113019775793,1.226396499512383
1.4373050922392758,1.7881038819736854,1.659085607778784,1.9134252644451102,1.7424090089934328,1.8642599873380965,2.021670887354029,1.807555399411188,1.8316173703374563,1.811773147313136,1.8136062368497612,1.8237958891095345,1.8032831762746466,1.9677774402510018,1.8164609478432545,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.8660254037844387,-0.4999999999999998,0.002,15.0,0.204,0.502121546,0.293878454,1.518826406,0.0425,0.0,1026.0,1.1785113019775793,1.119186251373167
1.3577753820227485,1.7852574239711299,1.6448777299786363,1.8604759969069808,1.7201510533641373,1.8571640469955737,1.931422423755943,1.804397742768812,1.8283342776233351,1.8093258437939135,1.811126165473059,1.82075877860205,1.8006820472826257,1.8906327867166532,1.8139706810701468,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.8660254037844387,-0.4999999999999998,0.002,15.0,0.204,0.502121546,0.293878454,1.521760391,0.0425,0.0,1027.0,1.1785113019775793,0.9516952999880571
1.2765593656158103,1.7817253810728966,1.6271038215173392,1.803677203349548,1.6936525791097898,1.8486218890049366,1.8423563215952263,1.8005041243086257,1.8243129979094117,1.806306017935442,1.8080676926421517,1.817028892427741,1.7974661883913583,1.8123879961559373,1.810902085407933,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,-0.8660254037844385,-0.5000000000000004,0.002,15.0,0.2,0.500860295,0.299139705,1.51002445,0.0425,0.0,1028.0,1.1785113019775793,1.038264395445997
1.2368435372541746,1.7785884148888167,1.612382835865556,1.758652920531692,1.6718063063209967,1.841048454485694,1.7753486610827902,1.797039398268341,1.8207237348844647,1.803611135049514,1.8053378937159241,1.813700839021836,1.7946012759651497,1.7528400268705568,1.808162235443529,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.0,1.0,0.002,15.0,0.203,0.505376368,0.291623632,1.327139364,0.0445,0.0,1029.0,1.1785113019775793,1.395648193509617
1.2595299167192378,1.7769794223620132,1.607096625076387,1.738485991252688,1.6628979801012749,1.8369243779951747,1.7461409328079307,1.7952231484730528,1.8187915733327606,1.8021846911979762,1.8038902269307429,1.8119218915941244,1.7931014523468958,1.7273263244876327,1.806704588652243,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.0,1.0,0.002,15.0,0.203,0.505376368,0.291623632,1.370171149,0.0445,0.0,1030.0,1.1785113019775793,1.347073071216243
1.2704728110313634,1.7751806510183072,1.6009055880797165,1.7178853112507697,1.6530284516986176,1.8324303293091295,1.7176360855513817,1.7932044544313552,1.816657100472505,1.8005989364245205,1.802281715819072,1.8099521932026927,1.7914309340655075,1.7019761076028734,1.8050861678162005,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,0.8660254037844387,-0.4999999999999998,0.002,15.0,0.203,0.505376368,0.291623632,1.451344743,0.0445,0.0,1031.0,1.1785113019775793,1.219557021772398
1.2648155011137006,1.7728655525631158,1.592037016770244,1.6929688967768513,1.6398929538220657,1.8268587537860683,1.6844308146327829,1.7906320444194317,1.8139674604783604,1.7985814297764229,1.8002370677697854,1.8074610743358983,1.7892970761838167,1.6718249147384687,1.8030316795844683,42.86667,89.2,22.0,5.0,1.0,42.12057495117188,10.0,3.0,10.0,3.0,13.91666698455811,0.001,2075.0,15.03333282470703,31.63333320617676,-4.449999809265137,26.11006927490234,1470.28955078125,40.59999847412109,-12.69999980926514,53.29999923706055,31.63333320617676,-2.716666698455811,-0.8660254037844385,-0.5000000000000004,0.002,15.0,0.203,0.504624761,0.292375239,1.478728606,0.0445,0.0,1033.0,1.1785113019775793,1.164509292604346
